id,date,dimension_type,dimension_value,sessions,users,new_users,bounce_rate,avg_session_duration,transactions,created_at,pages_per_session
30104,2026-01-06,city,Cachoeiras de Macacu,1,1,0,0.00,0.55,0,2026-03-13 11:33:25.906706+00,0
30105,2026-01-06,city,Caldas Novas,1,1,0,1.00,536.03,1,2026-03-13 11:33:25.906706+00,0
30106,2026-01-06,city,Camacari,1,1,1,0.00,64.31,0,2026-03-13 11:33:25.906706+00,0
30107,2026-01-06,city,Canela,1,1,0,0.00,136.59,0,2026-03-13 11:33:25.906706+00,0
30108,2026-01-06,city,Cascavel,1,1,1,0.00,24.90,0,2026-03-13 11:33:25.906706+00,0
30109,2026-01-06,city,Caxias,1,1,1,0.00,17.83,0,2026-03-13 11:33:25.906706+00,0
30110,2026-01-06,city,Conselheiro Lafaiete,1,1,0,0.00,8.56,0,2026-03-13 11:33:25.906706+00,0
30111,2026-01-06,city,Cordeiro,1,1,1,0.00,223.03,0,2026-03-13 11:33:25.906706+00,0
30112,2026-01-06,city,Criciuma,1,1,1,0.00,11.30,0,2026-03-13 11:33:25.906706+00,0
30113,2026-01-06,city,Cruz das Almas,1,1,1,0.00,5.80,0,2026-03-13 11:33:25.906706+00,0
30114,2026-01-06,city,Diadema,1,1,1,0.00,0.73,0,2026-03-13 11:33:25.906706+00,0
30115,2026-01-06,city,Diamantina,1,1,1,0.00,15.35,0,2026-03-13 11:33:25.906706+00,0
30116,2026-01-06,city,Divinopolis,1,1,1,0.00,1740.28,0,2026-03-13 11:33:25.906706+00,0
30117,2026-01-06,city,Duque de Caxias,1,1,1,0.00,53.94,0,2026-03-13 11:33:25.906706+00,0
30118,2026-01-06,city,Feira de Santana,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30119,2026-01-06,city,Forest City,1,1,1,1.00,5.57,0,2026-03-13 11:33:25.906706+00,0
30120,2026-01-06,city,Fort Worth,1,1,1,1.00,5.15,0,2026-03-13 11:33:25.906706+00,0
30121,2026-01-06,city,Franca,1,1,1,0.00,12.24,0,2026-03-13 11:33:25.906706+00,0
30122,2026-01-06,city,Gallatin,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30123,2026-01-06,city,Garanhuns,1,1,1,0.00,7.76,0,2026-03-13 11:33:25.906706+00,0
30124,2026-01-06,city,Guaratuba,1,1,1,0.00,57.43,0,2026-03-13 11:33:25.906706+00,0
30125,2026-01-06,city,Guarulhos,1,1,1,0.00,6.86,0,2026-03-13 11:33:25.906706+00,0
30126,2026-01-06,city,Hortolandia,1,1,1,0.00,5.66,0,2026-03-13 11:33:25.906706+00,0
30128,2026-01-06,city,Itabaiana,1,1,2,0.00,16.47,0,2026-03-13 11:33:25.906706+00,0
30129,2026-01-06,city,Itabirito,1,1,1,0.00,120.90,0,2026-03-13 11:33:25.906706+00,0
30130,2026-01-06,city,Itacoatiara,1,1,1,0.00,12.79,0,2026-03-13 11:33:25.906706+00,0
30131,2026-01-06,city,Itapecerica da Serra,1,1,1,0.00,4.03,0,2026-03-13 11:33:25.906706+00,0
30132,2026-01-06,city,Itapipoca,1,1,2,0.00,208.46,0,2026-03-13 11:33:25.906706+00,0
30133,2026-01-06,city,Itapira,1,1,1,1.00,2.67,0,2026-03-13 11:33:25.906706+00,0
30134,2026-01-06,city,Ituiutaba,1,1,1,0.00,8.13,0,2026-03-13 11:33:25.906706+00,0
30135,2026-01-06,city,Itumbiara,1,1,1,0.00,8.84,0,2026-03-13 11:33:25.906706+00,0
30136,2026-01-06,city,Itupeva,1,1,1,0.00,17.15,0,2026-03-13 11:33:25.906706+00,0
30137,2026-01-06,city,Jacarei,1,1,0,0.00,5.24,0,2026-03-13 11:33:25.906706+00,0
30138,2026-01-06,city,Jandira,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30139,2026-01-06,city,Jaragua do Sul,1,1,1,1.00,4.81,0,2026-03-13 11:33:25.906706+00,0
30140,2026-01-06,city,Joinville,1,1,1,0.00,2.02,0,2026-03-13 11:33:25.906706+00,0
30141,2026-01-06,city,Juiz de Fora,1,1,1,0.00,174.10,0,2026-03-13 11:33:25.906706+00,0
30142,2026-01-06,city,Jundiai,1,1,1,0.00,78.29,0,2026-03-13 11:33:25.906706+00,0
30143,2026-01-06,city,Laguna,1,1,1,0.00,4.13,0,2026-03-13 11:33:25.906706+00,0
30144,2026-01-06,city,Lapa,1,1,1,1.00,1.00,0,2026-03-13 11:33:25.906706+00,0
30145,2026-01-06,city,Lavras,1,1,1,0.00,72.45,0,2026-03-13 11:33:25.906706+00,0
30146,2026-01-06,city,Lulea,1,1,1,0.00,23.63,0,2026-03-13 11:33:25.906706+00,0
30147,2026-01-06,city,Mairipora,1,1,1,0.00,18.66,0,2026-03-13 11:33:25.906706+00,0
30148,2026-01-06,city,Maracanau,1,1,1,0.00,4.47,0,2026-03-13 11:33:25.906706+00,0
30149,2026-01-06,city,Marechal Candido Rondon,1,1,1,0.00,6.05,0,2026-03-13 11:33:25.906706+00,0
30150,2026-01-06,city,Marilia,1,1,1,0.00,4.65,0,2026-03-13 11:33:25.906706+00,0
30151,2026-01-06,city,Maringa,1,1,1,0.00,5.91,0,2026-03-13 11:33:25.906706+00,0
30152,2026-01-06,city,Montes Claros,1,1,1,0.00,6.11,0,2026-03-13 11:33:25.906706+00,0
30153,2026-01-06,city,Natal,1,1,0,0.00,66.20,0,2026-03-13 11:33:25.906706+00,0
30154,2026-01-06,city,Para de Minas,1,1,1,0.00,157.42,0,2026-03-13 11:33:25.906706+00,0
30155,2026-01-06,city,Paragominas,1,1,1,0.00,3.71,0,2026-03-13 11:33:25.906706+00,0
30156,2026-01-06,city,Paranagua,1,1,1,0.00,5.27,0,2026-03-13 11:33:25.906706+00,0
30157,2026-01-06,city,Pato Branco,1,1,1,0.00,5.73,0,2026-03-13 11:33:25.906706+00,0
30158,2026-01-06,city,Peruibe,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30159,2026-01-06,city,Petrolina,1,1,1,0.00,90.25,0,2026-03-13 11:33:25.906706+00,0
30160,2026-01-06,city,Pimenta Bueno,1,1,1,0.00,6.07,0,2026-03-13 11:33:25.906706+00,0
30161,2026-01-06,city,Porto Velho,1,1,1,0.00,14.71,0,2026-03-13 11:33:25.906706+00,0
30162,2026-01-06,city,Pouso Alegre,1,1,1,0.00,233.43,0,2026-03-13 11:33:25.906706+00,0
30163,2026-01-06,city,Praia Grande,1,1,0,0.00,33.09,0,2026-03-13 11:33:25.906706+00,0
30164,2026-01-06,city,Quirinopolis,1,1,1,0.00,2.66,0,2026-03-13 11:33:25.906706+00,0
30165,2026-01-06,city,Rio Branco,1,1,1,0.00,5.07,0,2026-03-13 11:33:25.906706+00,0
30166,2026-01-06,city,Rio Claro,1,1,1,0.00,22.39,0,2026-03-13 11:33:25.906706+00,0
30167,2026-01-06,city,Rio Grande,1,1,1,0.00,0.13,0,2026-03-13 11:33:25.906706+00,0
30168,2026-01-06,city,Rondonopolis,1,1,1,0.00,15.20,0,2026-03-13 11:33:25.906706+00,0
30169,2026-01-06,city,Santa Ines,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30170,2026-01-06,city,Santa Rosa,1,1,1,0.00,71.21,0,2026-03-13 11:33:25.906706+00,0
30171,2026-01-06,city,Santiago,1,1,1,0.00,5.05,0,2026-03-13 11:33:25.906706+00,0
30172,2026-01-06,city,Sao Francisco,1,1,1,0.00,37.64,0,2026-03-13 11:33:25.906706+00,0
30173,2026-01-06,city,Sao Joao da Boa Vista,1,1,1,0.00,68.04,0,2026-03-13 11:33:25.906706+00,0
30174,2026-01-06,city,Sao Joao de Meriti,1,1,1,0.00,2.75,0,2026-03-13 11:33:25.906706+00,0
30175,2026-01-06,city,Sao Sebastiao do Cai,1,1,0,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30176,2026-01-06,city,Sete Lagoas,1,1,0,0.00,96.86,0,2026-03-13 11:33:25.906706+00,0
30177,2026-01-06,city,Silva Jardim,1,1,0,0.00,23.69,0,2026-03-13 11:33:25.906706+00,0
30178,2026-01-06,city,Springfield,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30179,2026-01-06,city,Teresopolis,1,1,1,0.00,49.33,0,2026-03-13 11:33:25.906706+00,0
30181,2026-01-06,city,Tres Pontas,1,1,0,0.00,5.44,0,2026-03-13 11:33:25.906706+00,0
30182,2026-01-06,city,Triunfo,1,1,1,0.00,10.25,0,2026-03-13 11:33:25.906706+00,0
30183,2026-01-06,city,Uniao dos Palmares,1,1,1,0.00,42.48,0,2026-03-13 11:33:25.906706+00,0
30184,2026-01-06,city,Varginha,1,1,1,0.00,19.20,0,2026-03-13 11:33:25.906706+00,0
30185,2026-01-06,city,Vicosa,1,1,0,0.00,0.09,0,2026-03-13 11:33:25.906706+00,0
30186,2026-01-06,city,Vila Velha,1,1,0,0.00,325.04,1,2026-03-13 11:33:25.906706+00,0
30243,2026-01-06,landing_page,/,187,182,173,0.15,79.53,0,2026-03-13 11:33:25.906706+00,0
30256,2026-01-06,landing_page,/products/amostra-comida-de-dragao,50,47,38,0.14,90.74,3,2026-03-13 11:33:25.906706+00,0
30262,2026-01-06,landing_page,/products/comida-de-dragao-original,24,23,14,0.08,100.63,0,2026-03-13 11:33:25.906706+00,0
30263,2026-01-06,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern,22,21,19,0.27,75.52,0,2026-03-13 11:33:25.906706+00,0
30267,2026-01-06,landing_page,/collections/all,18,18,18,0.22,170.63,0,2026-03-13 11:33:25.906706+00,0
30269,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern/products/amostra-comida-de-dragao,16,16,15,0.69,47.43,1,2026-03-13 11:33:25.906706+00,0
30273,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern,11,11,8,0.36,394.71,0,2026-03-13 11:33:25.906706+00,0
30279,2026-01-06,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/amostra-comida-de-dragao,9,9,8,0.56,53.45,2,2026-03-13 11:33:25.906706+00,0
30284,2026-01-06,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,7,7,4,0.43,258.80,0,2026-03-13 11:33:25.906706+00,0
30292,2026-01-06,landing_page,(not set),6,6,0,1.00,16.46,0,2026-03-13 11:33:25.906706+00,0
30300,2026-01-06,landing_page,/products/kit-completo-comida-de-dragao-3x,5,5,5,0.00,39.98,0,2026-03-13 11:33:25.906706+00,0
30301,2026-01-06,landing_page,/products/suplemento-para-gatos-1,5,5,4,0.20,41.48,0,2026-03-13 11:33:25.906706+00,0
30314,2026-01-06,landing_page,/products/kit-comida-de-dragao-original-3x,4,4,4,0.25,30.87,0,2026-03-13 11:33:25.906706+00,0
30339,2026-01-06,landing_page,/pages/impacto,3,3,1,0.00,9.58,0,2026-03-13 11:33:25.906706+00,0
30340,2026-01-06,landing_page,/products/mordida-de-dragao-legumes,3,3,2,0.33,100.96,0,2026-03-13 11:33:25.906706+00,0
30341,2026-01-06,landing_page,/products/suplemento-concentrado-para-caes,3,3,1,0.00,49.02,0,2026-03-13 11:33:25.906706+00,0
30370,2026-01-06,landing_page,/products/grub,2,2,1,0.00,2.84,0,2026-03-13 11:33:25.906706+00,0
30371,2026-01-06,landing_page,/products/mordida-de-dragao-spirulina,2,2,1,0.50,3.12,0,2026-03-13 11:33:25.906706+00,0
30372,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern/products/kit-completo-comida-de-dragao-3x,2,2,2,0.00,261.38,1,2026-03-13 11:33:25.906706+00,0
30460,2026-01-06,landing_page,/account/login,1,1,0,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30461,2026-01-06,landing_page,/checkouts/cn/hWN7H9HwCyJi1WoeoVWOzUPa/pt-br,1,1,0,0.00,0.80,0,2026-03-13 11:33:25.906706+00,0
30462,2026-01-06,landing_page,/checkouts/cn/hWN7IHO5mTtKNRZwYHYTQWAM/pt-br,1,1,0,0.00,5.70,0,2026-03-13 11:33:25.906706+00,0
30463,2026-01-06,landing_page,/checkouts/cn/hWN7II6369uppBh1JRn2gEzK/pt-br,1,1,1,0.00,302.66,1,2026-03-13 11:33:25.906706+00,0
30464,2026-01-06,landing_page,/checkouts/cn/hWN7INIfXbDdh7I5O1LTI18k/pt-br,1,1,1,0.00,65.06,0,2026-03-13 11:33:25.906706+00,0
30465,2026-01-06,landing_page,/checkouts/cn/hWN7JfqrJs6AoGbGiObH5of4/pt-br/thank-you,1,1,0,1.00,536.03,1,2026-03-13 11:33:25.906706+00,0
30466,2026-01-06,landing_page,/checkouts/o/cb0eeec8422e6cc10ddae126e93b3a9d/pt-br,1,1,1,0.00,80.76,0,2026-03-13 11:33:25.906706+00,0
30467,2026-01-06,landing_page,/collections/produtos,1,1,0,0.00,3.24,0,2026-03-13 11:33:25.906706+00,0
30468,2026-01-06,landing_page,/products/suplemento-integral-para-caes,1,1,0,0.00,3.19,0,2026-03-13 11:33:25.906706+00,0
30469,2026-01-06,landing_page,/products/suplemento-para-gatos,1,1,1,0.00,12.81,0,2026-03-13 11:33:25.906706+00,0
30470,2026-01-06,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/suplemento-para-gatos-1,1,1,0,1.00,14.00,0,2026-03-13 11:33:25.906706+00,0
30471,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern/collections/all,1,1,1,0.00,4.09,0,2026-03-13 11:33:25.906706+00,0
30472,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,1,1,0,0.00,339.91,0,2026-03-13 11:33:25.906706+00,0
30473,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern/products/kit-comida-de-dragao-original-3x,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30474,2026-01-06,landing_page,/web-pixels@cd383123w9549d7e6pcdbda493m4fa997b6/custom/web-pixel-129106223@13/sandbox/modern/products/mordida-de-dragao-spirulina,1,1,0,1.00,5.47,0,2026-03-13 11:33:25.906706+00,0
30127,2026-01-06,city,Ilheus,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30180,2026-01-06,city,Toledo,1,1,0,0.00,0.42,0,2026-03-13 11:33:25.906706+00,0
29436,2026-01-07,device,mobile,186,177,156,0.19,130.57,13,2026-03-13 11:33:25.906706+00,0
29440,2026-01-07,device,desktop,37,29,19,0.24,260.14,2,2026-03-13 11:33:25.906706+00,0
29453,2026-01-07,city,Sao Paulo,54,49,41,0.20,124.54,2,2026-03-13 11:33:25.906706+00,0
29465,2026-01-07,city,(not set),16,16,14,0.31,109.96,4,2026-03-13 11:33:25.906706+00,0
29466,2026-01-07,city,Rio de Janeiro,16,14,12,0.25,99.67,2,2026-03-13 11:33:25.906706+00,0
29488,2026-01-07,city,Curitiba,7,7,6,0.14,155.48,0,2026-03-13 11:33:25.906706+00,0
29489,2026-01-07,city,Salvador,7,7,6,0.14,368.21,0,2026-03-13 11:33:25.906706+00,0
29496,2026-01-07,city,Belo Horizonte,6,6,6,0.17,60.83,0,2026-03-13 11:33:25.906706+00,0
29504,2026-01-07,city,Campinas,5,5,5,0.20,41.06,0,2026-03-13 11:33:25.906706+00,0
29505,2026-01-07,city,Fortaleza,5,5,4,0.00,314.69,1,2026-03-13 11:33:25.906706+00,0
29506,2026-01-07,city,Porto Alegre,5,5,4,0.00,75.23,0,2026-03-13 11:33:25.906706+00,0
29507,2026-01-07,city,Uberlandia,5,3,1,0.20,238.42,1,2026-03-13 11:33:25.906706+00,0
29593,2026-01-07,city,Florianopolis,3,3,2,0.00,42.90,0,2026-03-13 11:33:25.906706+00,0
29594,2026-01-07,city,Parnamirim,3,3,3,0.67,56.48,0,2026-03-13 11:33:25.906706+00,0
29595,2026-01-07,city,Pouso Alegre,3,1,1,0.67,13.47,0,2026-03-13 11:33:25.906706+00,0
29596,2026-01-07,city,Sao Jose do Rio Preto,3,3,3,0.00,21.56,0,2026-03-13 11:33:25.906706+00,0
29755,2026-01-07,city,Apucarana,2,2,0,0.00,34.60,0,2026-03-13 11:33:25.906706+00,0
29756,2026-01-07,city,Bertioga,2,2,2,0.50,474.73,1,2026-03-13 11:33:25.906706+00,0
29757,2026-01-07,city,Braganca Paulista,2,2,2,0.00,13.12,0,2026-03-13 11:33:25.906706+00,0
29758,2026-01-07,city,Brasilia,2,2,2,0.00,55.53,0,2026-03-13 11:33:25.906706+00,0
29759,2026-01-07,city,Farroupilha,2,2,2,0.00,42.82,0,2026-03-13 11:33:25.906706+00,0
29760,2026-01-07,city,Natal,2,1,0,0.00,1353.32,0,2026-03-13 11:33:25.906706+00,0
29761,2026-01-07,city,Niteroi,2,2,0,0.00,473.08,1,2026-03-13 11:33:25.906706+00,0
29762,2026-01-07,city,Osasco,2,2,2,0.00,0.21,0,2026-03-13 11:33:25.906706+00,0
29763,2026-01-07,city,Petropolis,2,1,0,0.00,106.94,0,2026-03-13 11:33:25.906706+00,0
29764,2026-01-07,city,Pinhao,2,2,2,1.00,2.41,0,2026-03-13 11:33:25.906706+00,0
29765,2026-01-07,city,Praia Grande,2,1,0,0.50,2.68,0,2026-03-13 11:33:25.906706+00,0
29766,2026-01-07,city,Recife,2,2,2,0.50,533.51,0,2026-03-13 11:33:25.906706+00,0
29767,2026-01-07,city,Santa Maria,2,2,2,0.00,17.81,0,2026-03-13 11:33:25.906706+00,0
29768,2026-01-07,city,Santana de Parnaiba,2,1,1,0.50,2.89,0,2026-03-13 11:33:25.906706+00,0
29769,2026-01-07,city,Sao Jose dos Pinhais,2,2,1,0.00,2.95,0,2026-03-13 11:33:25.906706+00,0
29770,2026-01-07,city,Vitoria,2,2,2,0.50,512.43,1,2026-03-13 11:33:25.906706+00,0
30187,2026-01-07,city,Almirante Tamandare,1,1,1,0.00,137.23,0,2026-03-13 11:33:25.906706+00,0
30188,2026-01-07,city,Angra dos Reis,1,1,0,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30189,2026-01-07,city,Aracaju,1,1,1,0.00,36.19,0,2026-03-13 11:33:25.906706+00,0
30190,2026-01-07,city,Ararangua,1,1,2,0.00,889.44,1,2026-03-13 11:33:25.906706+00,0
30191,2026-01-07,city,Araraquara,1,1,1,0.00,13.12,0,2026-03-13 11:33:25.906706+00,0
30192,2026-01-07,city,Armacao dos Buzios,1,1,0,0.00,5.94,0,2026-03-13 11:33:25.906706+00,0
30193,2026-01-07,city,Atibaia,1,1,1,0.00,178.97,0,2026-03-13 11:33:25.906706+00,0
30194,2026-01-07,city,Blumenau,1,1,1,0.00,0.08,0,2026-03-13 11:33:25.906706+00,0
30195,2026-01-07,city,Cachoeiro de Itapemirim,1,1,1,0.00,26.28,0,2026-03-13 11:33:25.906706+00,0
30196,2026-01-07,city,Canoas,1,1,1,1.00,4.53,0,2026-03-13 11:33:25.906706+00,0
30197,2026-01-07,city,Caratinga,1,1,1,0.00,5.35,0,2026-03-13 11:33:25.906706+00,0
30198,2026-01-07,city,Cascavel,1,1,0,0.00,397.40,1,2026-03-13 11:33:25.906706+00,0
30199,2026-01-07,city,Concordia,1,1,0,0.00,5.78,0,2026-03-13 11:33:25.906706+00,0
30200,2026-01-07,city,Contagem,1,1,1,1.00,4.77,0,2026-03-13 11:33:25.906706+00,0
30201,2026-01-07,city,Cordeiro,1,1,1,0.00,153.58,0,2026-03-13 11:33:25.906706+00,0
30202,2026-01-07,city,Cruzeiro,1,1,1,0.00,178.34,0,2026-03-13 11:33:25.906706+00,0
30203,2026-01-07,city,Cuiaba,1,1,1,0.00,50.81,0,2026-03-13 11:33:25.906706+00,0
30204,2026-01-07,city,Dourados,1,1,1,0.00,268.27,0,2026-03-13 11:33:25.906706+00,0
30205,2026-01-07,city,Estancia Velha,1,1,1,0.00,199.49,0,2026-03-13 11:33:25.906706+00,0
30206,2026-01-07,city,Franca,1,1,1,0.00,81.29,0,2026-03-13 11:33:25.906706+00,0
30207,2026-01-07,city,Goiania,1,1,0,0.00,75.06,0,2026-03-13 11:33:25.906706+00,0
30208,2026-01-07,city,Governador Valadares,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30209,2026-01-07,city,Guararema,1,1,0,0.00,7.68,0,2026-03-13 11:33:25.906706+00,0
30210,2026-01-07,city,Imbe,1,1,1,0.00,217.47,0,2026-03-13 11:33:25.906706+00,0
30211,2026-01-07,city,Ipatinga,1,1,1,0.00,11.31,0,2026-03-13 11:33:25.906706+00,0
30212,2026-01-07,city,Itauna,1,1,1,0.00,5.33,0,2026-03-13 11:33:25.906706+00,0
30213,2026-01-07,city,Itumbiara,1,1,1,0.00,38.07,0,2026-03-13 11:33:25.906706+00,0
30214,2026-01-07,city,Lajeado,1,1,0,0.00,5.74,0,2026-03-13 11:33:25.906706+00,0
30215,2026-01-07,city,Lencois Paulista,1,1,0,0.00,1.95,0,2026-03-13 11:33:25.906706+00,0
30216,2026-01-07,city,Marilia,1,1,0,0.00,105.34,0,2026-03-13 11:33:25.906706+00,0
30217,2026-01-07,city,Miguel Pereira,1,1,0,0.00,1795.67,0,2026-03-13 11:33:25.906706+00,0
30218,2026-01-07,city,Moji-Mirim,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30219,2026-01-07,city,Nilopolis,1,1,2,0.00,1371.55,0,2026-03-13 11:33:25.906706+00,0
30220,2026-01-07,city,Nova Friburgo,1,1,1,0.00,0.13,0,2026-03-13 11:33:25.906706+00,0
30221,2026-01-07,city,Palmas,1,1,1,0.00,0.15,0,2026-03-13 11:33:25.906706+00,0
30222,2026-01-07,city,Pelotas,1,1,1,0.00,138.24,0,2026-03-13 11:33:25.906706+00,0
30223,2026-01-07,city,Ponta Grossa,1,1,1,0.00,145.15,0,2026-03-13 11:33:25.906706+00,0
30224,2026-01-07,city,Porto Feliz,1,1,0,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30225,2026-01-07,city,Presidente Olegario,1,1,1,0.00,8.23,0,2026-03-13 11:33:25.906706+00,0
30226,2026-01-07,city,Ribeirao Preto,1,1,1,0.00,6.81,0,2026-03-13 11:33:25.906706+00,0
30227,2026-01-07,city,Rio Claro,1,1,1,0.00,10.56,0,2026-03-13 11:33:25.906706+00,0
30228,2026-01-07,city,Santa Barbara d'Oeste,1,1,1,0.00,2.87,0,2026-03-13 11:33:25.906706+00,0
30229,2026-01-07,city,Santo Antonio de Posse,1,1,1,1.00,4.93,0,2026-03-13 11:33:25.906706+00,0
30230,2026-01-07,city,Sao Bento do Sul,1,1,2,0.00,0.25,0,2026-03-13 11:33:25.906706+00,0
30231,2026-01-07,city,Sao Bernardo do Campo,1,1,1,0.00,198.79,0,2026-03-13 11:33:25.906706+00,0
30232,2026-01-07,city,Sao Caetano do Sul,1,1,0,0.00,5.00,0,2026-03-13 11:33:25.906706+00,0
30233,2026-01-07,city,Sao Francisco de Paula,1,1,0,0.00,7.13,0,2026-03-13 11:33:25.906706+00,0
30234,2026-01-07,city,Sao Jose,1,1,1,0.00,21.74,0,2026-03-13 11:33:25.906706+00,0
30235,2026-01-07,city,Sao Jose do Rio Pardo,1,1,2,0.00,1087.95,0,2026-03-13 11:33:25.906706+00,0
30236,2026-01-07,city,Sao Luis,1,1,1,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30237,2026-01-07,city,Sao Sebastiao,1,1,1,0.00,166.15,0,2026-03-13 11:33:25.906706+00,0
30238,2026-01-07,city,Senador Canedo,1,1,1,0.00,0.22,0,2026-03-13 11:33:25.906706+00,0
30239,2026-01-07,city,Sete Lagoas,1,1,2,0.00,399.67,0,2026-03-13 11:33:25.906706+00,0
30240,2026-01-07,city,Timoteo,1,1,1,0.00,157.91,0,2026-03-13 11:33:25.906706+00,0
30241,2026-01-07,city,Vila Velha,1,1,0,0.00,157.78,0,2026-03-13 11:33:25.906706+00,0
30242,2026-01-07,city,Volta Redonda,1,1,1,0.00,0.07,0,2026-03-13 11:33:25.906706+00,0
30253,2026-01-07,landing_page,/,56,53,46,0.11,234.44,2,2026-03-13 11:33:25.906706+00,0
30255,2026-01-07,landing_page,/products/amostra-comida-de-dragao,52,52,52,0.08,98.47,2,2026-03-13 11:33:25.906706+00,0
30261,2026-01-07,landing_page,/products/comida-de-dragao-original,28,28,17,0.14,183.93,1,2026-03-13 11:33:25.906706+00,0
30264,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/amostra-comida-de-dragao,22,22,22,0.59,73.66,2,2026-03-13 11:33:25.906706+00,0
30275,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern,10,10,8,0.50,114.00,1,2026-03-13 11:33:25.906706+00,0
30285,2026-01-07,landing_page,/web-pixels@7cecd0b6w90c54c6cpe92089d5m57a67346/custom/web-pixel-129106223@13/sandbox/modern/products/comida-de-dragao-original,7,7,3,0.43,151.89,1,2026-03-13 11:33:25.906706+00,0
30302,2026-01-07,landing_page,/products/kit-completo-comida-de-dragao-3x,5,5,4,0.00,4.16,0,2026-03-13 11:33:25.906706+00,0
30315,2026-01-07,landing_page,(not set),4,4,0,1.00,0.00,0,2026-03-13 11:33:25.906706+00,0
30342,2026-01-07,landing_page,/products/kit-comida-de-dragao-original-3x,3,3,2,0.00,2.07,0,2026-03-13 11:33:25.906706+00,0
30373,2026-01-07,landing_page,/account/login,2,1,0,0.00,4.11,0,2026-03-13 11:33:25.906706+00,0
30374,2026-01-07,landing_page,/checkouts/cn/hWN5bHuXGW6qhkIQIJ07Bhpa/pt-br,2,1,0,0.50,18.44,0,2026-03-13 11:33:25.906706+00,0
30375,2026-01-07,landing_page,/collections/all,2,2,2,0.50,68.62,0,2026-03-13 11:33:25.906706+00,0
30376,2026-01-07,landing_page,/products/mordida-de-dragao-legumes,2,2,1,0.00,28.32,0,2026-03-13 11:33:25.906706+00,0
30377,2026-01-07,landing_page,/products/suplemento-para-gatos,2,2,1,0.00,1325.58,0,2026-03-13 11:33:25.906706+00,0
30475,2026-01-07,landing_page,/checkouts/ac/hWN79zmp9WKTz4sCt5AWxc38/pt-br,1,1,0,0.00,690.56,1,2026-03-13 11:33:25.906706+00,0
30476,2026-01-07,landing_page,/checkouts/ac/hWN7CdBGEDfOnmYZxjbIJJje/pt-br,1,1,2,0.00,1087.95,0,2026-03-13 11:33:25.906706+00,0
30477,2026-01-07,landing_page,/checkouts/ac/hWN7JVriZlbot7uKvJOEbvLG/pt-br,1,1,1,0.00,116.42,1,2026-03-13 11:33:25.906706+00,0
30478,2026-01-07,landing_page,/checkouts/cn/hWN74YemPZarB9sCqXmAQYUc/pt-br,1,1,0,0.00,182.15,1,2026-03-13 11:33:25.906706+00,0
30479,2026-01-07,landing_page,/checkouts/cn/hWN7K1ZO8FdGORNLeh3WoZF4/pt-br,1,1,1,0.00,493.32,1,2026-03-13 11:33:25.906706+00,0
